,zcr_y0,zcr_y1,zcr_y2,zcr_y3,zcr_y4,zcr_y5,#ofcrossing_y
1542,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1543,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1544,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1545,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1546,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1547,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1548,0.0,0.0087890625,0.03125,0.044921875,0.044921875,0.0361328125,93.0
1549,0.00341796875,0.00732421875,0.00732421875,0.00732421875,0.00390625,0.0,16.0
1550,0.0048828125,0.0126953125,0.0205078125,0.0205078125,0.015625,0.0078125,43.0
1551,0.00390625,0.005859375,0.0087890625,0.0185546875,0.017578125,0.015625,45.0
1552,0.033203125,0.0498046875,0.06298828125,0.0576171875,0.04296875,0.0263671875,157.0
1553,0.0341796875,0.0419921875,0.05078125,0.0419921875,0.02490234375,0.017578125,123.0
1554,0.01953125,0.0419921875,0.0556640625,0.0771484375,0.0673828125,0.044921875,179.0
1555,0.0439453125,0.0537109375,0.0791015625,0.0849609375,0.05322265625,0.04345703125,200.0
1556,0.04736328125,0.07568359375,0.10302734375,0.1162109375,0.1015625,0.0732421875,306.0
1557,0.0703125,0.09912109375,0.1298828125,0.12841796875,0.08251953125,0.05419921875,315.0
1558,0.0322265625,0.05322265625,0.0654296875,0.0595703125,0.0439453125,0.02294921875,157.0
1559,0.0205078125,0.02978515625,0.048828125,0.0517578125,0.0390625,0.029296875,123.0
1560,0.03662109375,0.05615234375,0.06787109375,0.068359375,0.0576171875,0.0380859375,194.0
1561,0.037109375,0.0537109375,0.060546875,0.056640625,0.03515625,0.0185546875,149.0
1562,0.0166015625,0.025390625,0.029296875,0.025390625,0.015625,0.0068359375,67.0
1563,0.0166015625,0.0263671875,0.033203125,0.0390625,0.0302734375,0.0205078125,97.0
1564,0.03125,0.0498046875,0.07958984375,0.0908203125,0.0673828125,0.048828125,203.0
1565,0.0380859375,0.06201171875,0.087890625,0.09521484375,0.0888671875,0.06494140625,261.0
1566,0.06640625,0.09765625,0.1337890625,0.1416015625,0.0966796875,0.06591796875,336.0
1567,0.07373046875,0.12353515625,0.15185546875,0.17041015625,0.13525390625,0.0849609375,429.0
1568,0.072265625,0.10546875,0.12353515625,0.11328125,0.07373046875,0.04052734375,300.0
1569,0.0634765625,0.1025390625,0.1318359375,0.12939453125,0.10009765625,0.060546875,336.0
1570,0.056640625,0.08740234375,0.11083984375,0.123046875,0.09033203125,0.0595703125,302.0
