,tempogram_x104,tempogram_y227,tempogram_z374,tempogram_y207
856,8.716677455336387e-18,5.215679039066032e-18,1.4961829144820662e-17,-1.3767312415266033e-17
857,9.1226433334912e-18,1.2504190609179489e-17,6.120957327646895e-17,-2.6160081202771625e-17
858,2.2080639472957368e-17,3.421079294337849e-17,7.203981909726e-17,-3.857133079917553e-17
859,6.137863842062446e-17,2.0769240447398368e-17,5.890894867676057e-17,-1.1781549809539181e-17
860,2.969478430841825e-17,1.0182373450283125e-17,6.113626802734537e-17,-3.5004590452531927e-17
861,6.495540307380861e-17,-1.4382056480321977e-19,6.598476317516576e-17,-1.6313677068501948e-17
862,3.421452114050982e-17,4.3065275597486846e-17,6.167460068475778e-17,7.162319503867153e-19
863,3.2303148340913586e-17,2.1072282642560485e-17,7.425723333715182e-17,-2.4601030342736244e-17
864,6.568353253224801e-17,3.888070061099736e-18,9.3106987863526e-17,-6.66310350937992e-18
865,4.4244183729432033e-17,7.353830804631494e-18,7.555851591917041e-17,-1.1908540071485509e-17
866,1.1915315103327103e-17,8.686998019828938e-18,6.169777656496734e-17,-3.1860455098375386e-17
867,2.325088771764297e-17,3.6194114514540294e-19,2.0908078508282336e-17,-1.871195740849015e-17
868,3.516067163646349e-17,-1.0061865898765893e-17,5.0444501727776716e-17,-4.6684956073029924e-17
869,4.011790439395202e-17,4.4430723896924217e-17,5.021667649626018e-17,-2.4790038711770642e-17
870,4.660975654300813e-17,2.079793898949239e-17,4.617218454616352e-17,-1.6276375202581692e-17
871,1.7444676618622275e-17,7.856113538442244e-18,5.3136938519384503e-17,-2.0697966946918706e-17
872,1.9632707400276892e-17,4.107881598871748e-17,4.041305353097432e-17,-2.830209699080788e-18
873,1.878669773337095e-17,1.4390885679299418e-17,6.538305748189178e-17,-1.741017592846687e-17
874,2.6459888167140186e-17,1.1255070106339832e-17,9.255928030604256e-17,-2.5546249086175732e-17
875,5.4008220000702303e-17,-3.123363957504648e-18,4.804699024571535e-17,-2.1691901101709718e-17
876,5.210302752499117e-17,1.7980596088266232e-17,7.500946735606076e-17,-4.066340255147252e-17
877,1.6476096553804644e-17,2.3131434412509322e-18,3.318497971839836e-17,-3.610289301943236e-17
878,2.5103349698717798e-17,1.95792453481716e-17,6.572084315815291e-17,-4.0953514641146256e-17
879,4.024015091987312e-17,2.097240419620432e-17,4.6938764675585635e-17,-2.6962662216230526e-17
880,6.071635384832719e-18,3.5210784307768225e-18,1.6640709729214037e-17,-1.0778619663560401e-17
881,-7.97401291027896e-18,-1.831789904019601e-18,3.8592532300177264e-19,-1.1961226292603141e-17
882,-1.7892843358017072e-18,-7.163755683411899e-19,5.851890811776252e-17,-1.2458430801005934e-17
883,4.627294273744114e-17,2.6847960650177206e-17,1.0070424543678392e-16,-1.575983322432363e-17
884,3.2342271616305267e-18,1.7558550139492346e-17,5.3180617532782134e-17,-4.495330347639027e-17
885,2.253994553665901e-17,4.566459286268945e-17,8.478280270038801e-17,-1.3049047922271893e-17
886,4.4198407154987904e-17,3.8417658413227656e-17,6.718370563283065e-17,-1.6446349604434385e-17
887,2.0544547847287158e-17,1.0896034604022857e-17,6.912553175584767e-17,-3.30833967959952e-17
888,3.988621519696012e-17,7.339994981523775e-18,5.106317779217372e-17,-2.3013602246479717e-17
889,2.5926365486855798e-17,1.2565614347696417e-17,3.882752079824223e-17,-8.894774771741844e-18
890,4.508511642374297e-17,3.038509172124755e-17,1.0131471986938315e-16,-1.6314653519712708e-17
891,2.390511723011917e-17,2.822940491831816e-17,8.426707841079369e-17,-4.376432859810556e-17
892,2.652237813836176e-17,8.051421534535686e-18,5.523530239067329e-17,-1.931402526199756e-17
893,2.7701722033008192e-17,2.1997756398616988e-17,4.265948113039417e-17,-3.4804551956370226e-17
894,5.327765050091652e-17,4.5671307020172473e-17,7.080137012878355e-17,-7.077890520460944e-17
895,2.1679363175493288e-17,8.447560554389959e-18,7.05040815637297e-17,-3.215167343747243e-17
896,4.591910288277526e-17,5.846593549856195e-17,8.60402210355425e-17,-2.5159242467754087e-17
897,1.605847341894768e-17,2.2123449741318344e-17,7.180541929526894e-17,-2.715424635471051e-17
898,4.4717966211007325e-17,1.2791991177496485e-17,4.0784593483867425e-17,-1.3754438397137469e-17
899,4.071927572854533e-17,3.647745943919491e-17,6.88570024924094e-17,-2.825290726623812e-17
900,4.8315783550559135e-17,1.5992905276224758e-17,5.246269115368844e-17,-1.418404492535954e-17
901,4.152418318050405e-18,5.967893010748226e-18,5.811712884200663e-17,-1.1852976471813925e-18
902,4.152271798721884e-17,1.2483587472518409e-17,6.968181514043895e-17,-2.1062153948284658e-17
903,2.279687576238512e-17,3.0298075687529635e-17,5.892548555723323e-17,-9.267473991067034e-18
904,1.7509697982974942e-17,2.3776082499925173e-17,5.4406174705158193e-17,-3.145536740504236e-17
905,2.454725502981043e-17,3.3641626526756207e-17,6.337849412342266e-17,-9.083288521595232e-18
906,2.9303079039394064e-17,2.3537621991511418e-17,5.188466574128114e-17,-2.351526992001261e-17
907,6.631714692299332e-18,1.565509626050156e-17,5.467418174293776e-17,-1.4504513184478078e-17
908,2.0440925800857932e-17,4.3250960734186034e-17,1.0567905534882098e-16,-2.1351317327477237e-17
909,1.5090481299428168e-17,5.4765094227780694e-18,8.432462124679603e-17,-1.58504496457702e-17
910,5.0753683610154345e-17,1.0097315513308549e-17,5.675948100294044e-17,-2.365193639885581e-17
911,7.153407663298294e-17,3.368630153931863e-17,7.449563250937703e-17,-1.5629606347762097e-17
912,1.7129722393140786e-17,2.3109210229978245e-17,6.972956527503492e-17,-1.7638800624391294e-17
913,2.9171938654588355e-17,1.7934126487328174e-17,6.85951339485691e-17,-8.090815321084824e-18
914,1.4340507260841505e-17,2.3023319219477228e-17,7.355736315183817e-17,-1.6010323720144586e-17
915,1.4306908873351388e-17,2.4856112538159962e-17,7.389843758913269e-17,-1.767067732566268e-17
916,1.6379025097805234e-17,-6.407062373976929e-18,2.3131920232926887e-17,-2.6491554182972478e-17
917,3.574415392796606e-17,2.306963118031515e-17,1.3220951071137854e-16,-1.648764895396409e-17
918,4.600121975873359e-17,1.232575830664022e-17,7.675116344784605e-17,-1.9722677560468008e-17
919,1.2604840785375645e-17,1.2529265438316065e-17,7.697584700269985e-17,-1.3104407776383163e-17
920,3.903535393235562e-17,2.631795886975744e-17,9.025307992424452e-17,-3.790870262681711e-17
921,2.3649160148788537e-17,2.5136389762261192e-17,4.053604533802823e-17,-1.7208698111024497e-17
922,2.1176577061058052e-17,6.2319658957515546e-18,2.975126584009359e-17,-3.5656461403169146e-17
923,3.881927854074877e-17,4.52897661437544e-17,7.617729432078867e-17,-1.0959642963625604e-17
924,3.9290304457466835e-17,1.8308359285751493e-17,8.219675987205247e-17,-3.494471287382789e-18
925,5.915305778990801e-17,1.0901280553752176e-17,1.060667963808276e-16,-2.025588408822849e-17
926,1.1640996040827333e-17,2.2058373198940002e-17,4.851655873017009e-17,-3.960665171319514e-17
927,6.001670328115487e-17,1.7355153878137864e-17,6.834109591248523e-17,-1.810315734899586e-17
928,6.348686398929837e-18,4.563207561243486e-18,9.149723864756123e-17,-2.3432236628034056e-17
929,4.016466231596749e-17,9.446705797796722e-18,5.4381541980291775e-17,-2.901804156778916e-17
930,3.4657273807377585e-17,1.991116635307134e-17,5.815051832382739e-17,-3.307717802050756e-17
931,3.094854984839727e-17,1.5365530137312548e-17,6.070220780075783e-17,-9.705232904374984e-18
932,1.683498989504718e-17,1.908085796369358e-17,2.2803654855818928e-17,-1.932312474708436e-17
933,5.057661164769811e-18,6.237170149419e-18,1.417881750131331e-17,-1.5249851366702582e-17
934,2.083173993252709e-18,2.399801637785315e-18,9.050792134891997e-17,-1.4519286694327204e-17
935,8.509448944305569e-18,-3.0777687327428312e-18,1.9498111913725518e-17,-1.867780171492433e-17
936,4.102805086079957e-17,2.4162624712589588e-17,4.025700251779754e-17,-1.2428115994784584e-17
937,4.451626582948691e-17,1.1568178180977512e-17,7.340743102065822e-17,-1.8730919142098668e-17
938,3.6390100864292086e-17,4.639369418636885e-17,6.352128064563146e-17,-1.5095216999315862e-17
939,1.7009899007263976e-17,1.670718195797435e-17,4.084574675745573e-17,-9.453483098674659e-18
940,3.917672697010342e-17,1.4354284528092264e-17,4.2749370641117045e-17,5.185617962164889e-18
941,2.7827257467983564e-17,4.0191601081219075e-17,5.951000592238706e-17,-1.7114941587140264e-17
942,1.4561499735707457e-17,1.551532887879047e-17,9.569642353866808e-17,-1.7356037138849973e-17
943,4.064125842975653e-17,1.6505659987840108e-17,6.989230537551107e-17,-1.879234072855425e-17
944,2.2064514997415013e-17,-5.412168187212468e-18,6.845981326135983e-17,-3.3723994305474494e-17
945,9.655957979981182e-18,4.3667042679875184e-18,6.378430161099129e-17,-3.1921393936857345e-17
946,2.4299232565777226e-17,1.4176825135697602e-17,4.677327703899822e-17,-1.1246445881332769e-17
947,3.899528610438224e-17,2.7255499644880068e-17,5.2884983851887486e-17,-1.168370379399517e-17
948,1.816349572463417e-17,3.425515276857938e-17,1.164847295344869e-16,-1.8364712778344002e-17
949,3.345365488950461e-17,1.3593485776465907e-17,7.914425403508271e-17,-1.8518957134389536e-17
950,6.138692845478324e-17,3.051017449922115e-17,6.473648748568225e-17,-2.51626677761624e-17
951,2.040214049514828e-17,1.132288464602188e-17,4.7850440814406346e-17,-6.94966826959411e-19
952,1.7272330078754265e-17,3.06474332769924e-17,6.511523014191321e-17,-4.2438356048783356e-18
953,5.791217611281273e-17,3.1795709629125503e-17,4.56260173001264e-17,7.539668755161405e-18
954,9.257106404627546e-18,-6.580823016856972e-19,4.1068775651366406e-17,-1.955792779677673e-17
955,1.8036621136294588e-17,5.757554943986155e-17,5.2709915054292323e-17,-2.1772733767949946e-17
956,1.487594469861139e-17,2.1596310339536672e-18,5.703857554138827e-17,-2.0253386648831058e-17
957,4.101527054528457e-17,1.696986641390207e-17,6.080493430898619e-17,-1.5544803564370185e-17
958,1.700124941028644e-17,1.5199840277733366e-17,5.970623864783937e-17,4.829727991517782e-18
959,2.3152734044433518e-17,2.8003166540327877e-17,8.454951578040104e-17,-3.433815680897292e-17
960,3.049132476940007e-17,2.046466806733957e-17,3.4584997093921504e-17,-2.2916079433427585e-17
961,1.613952473495571e-17,2.5167589968386045e-17,3.190938788546938e-17,-2.294842346349259e-17
962,6.812104336726729e-17,2.0791585018653484e-17,4.947469306756189e-17,-1.6382984381376076e-17
963,1.7802523216300037e-17,-1.5032923088542283e-17,7.930110745864354e-17,-2.716651365737676e-17
964,3.108536887350213e-17,1.674698113136982e-17,5.825838903472547e-17,-1.63028542615249e-17
965,3.3866888522701435e-17,-6.6063793038470555e-18,5.3397927608477625e-17,-4.3937810773314026e-18
966,3.5899654432495636e-17,8.889175411059151e-18,4.111521829602994e-17,-3.211857444161193e-17
967,5.191185687556862e-17,2.992934624113068e-17,6.866218291479447e-17,-1.430735117424847e-17
968,1.389798689458111e-17,2.188624259277594e-17,5.647464768802321e-17,-3.8591354838398656e-17
969,2.687383956690816e-17,1.5143096111763212e-17,5.054300882044024e-17,-1.7638817444019998e-17
970,3.309873218067615e-17,3.6325132932545806e-17,8.110550421361535e-17,-2.265142380826489e-17
971,2.2525618378602606e-17,1.8588805362733014e-17,5.5069339288886485e-17,-4.597277547250656e-18
972,1.4591598236746953e-17,1.4714883129084905e-17,5.777177152586084e-17,-1.26687409004131e-17
973,3.5986117245719016e-17,2.127603018729613e-17,4.9781924794065645e-17,-1.5010177789825218e-17
974,2.8981553855524157e-18,5.085693289470338e-18,1.9614153057640206e-17,-1.5517744224064796e-17
975,5.1204643706149627e-17,6.518345597918177e-17,1.0013675108945381e-16,-1.2313331716796122e-17
976,2.7779178497706467e-17,1.1868939269643877e-17,5.2550932163545065e-17,-2.724992110901667e-17
977,2.325183576757433e-17,1.1541419184967225e-17,4.3550383315169077e-17,-1.3373952211604752e-17
978,4.920063605236429e-17,2.7262033685682425e-17,7.31762302454952e-17,2.657110796182457e-18
979,3.8629879808459095e-17,2.930542550940248e-17,8.881837125994058e-17,-3.9940019963341626e-17
980,2.842821102460738e-17,1.7364195352830313e-17,2.9265754440167256e-17,-1.4113880628138804e-17
981,3.1112967128759485e-17,4.4372820638079856e-18,7.038428954661313e-17,-2.29876643474314e-17
982,2.1128233931283362e-17,-2.4724622509687686e-18,6.997967578090856e-17,-3.405833092054394e-17
983,1.1986447048846429e-17,1.7983782025919046e-17,4.511151903385229e-17,-2.5125569833970578e-17
984,1.8290382017032378e-17,-7.834823644616461e-18,1.0405953869988048e-16,-1.3760753182796445e-17
985,2.271444770009741e-17,8.068856141444355e-18,8.304624020260675e-17,-1.6149004038121796e-17
986,3.703685650422132e-17,1.511407924156696e-17,3.107620598861325e-17,-2.0564696576926824e-17
987,3.078654191304845e-17,-4.707335459135375e-18,5.681026748962212e-17,-2.7700067908898974e-17
988,1.450664168072958e-17,1.7366550805135492e-17,5.180269936583316e-17,-2.5086839788486886e-17
989,3.451569493392076e-17,1.3981668142529318e-17,5.570432288948986e-17,-3.3978331252685305e-17
990,3.7856041041486047e-17,1.8400185676765522e-17,4.4676012796155433e-17,-2.028031332842779e-17
991,3.2769959889951255e-17,1.1163527403926509e-17,8.041073066194019e-17,-1.994413505611536e-17
992,4.811421715883085e-17,7.953511588442233e-18,4.712737128577443e-17,-1.95466815464992e-17
993,1.0864750223243585e-17,2.1567722498771795e-17,6.036675999997996e-17,-3.856807772046533e-17
994,2.1483744020738626e-17,2.095945567266723e-17,5.1050037907795505e-17,-2.6824478403470468e-17
995,5.115443396216103e-17,2.3484691636070204e-17,4.015609363363319e-17,-1.6763264531580706e-17
996,2.5766505442603253e-17,5.064807237738281e-18,2.225052089459505e-17,-1.683636527832746e-17
997,6.802928835920332e-17,2.450762743051396e-17,2.9076064405411e-17,-4.61025947987948e-17
998,1.8203578254270188e-17,2.717281937370577e-17,5.583919089593034e-17,-1.3663742801206988e-17
999,1.805557931637962e-17,4.138247794567242e-17,5.921720207785615e-17,-2.4069052255097645e-17
1000,5.4725657437157266e-17,2.5739594303259337e-18,5.701129227440278e-17,-2.169524818704098e-17
1001,9.503154722767097e-18,-2.8765370493754328e-18,7.262942775537246e-17,-5.809396038989783e-17
1002,6.355431804947596e-18,-3.4154245729443346e-18,5.957011387224627e-17,-3.8356260932073997e-17
1003,5.1580015158201255e-17,2.1420675804493485e-17,3.69581086307071e-17,-3.696990433707236e-17
1004,3.1054863648894416e-17,2.2211169919189252e-17,5.2229592417085825e-17,-1.6457675890209502e-17
1005,4.723232709154909e-17,1.540159845793881e-17,5.3957860703180044e-17,-2.7106378886058187e-17
1006,4.635672577430327e-17,2.6484559466965968e-17,4.792118957388675e-17,-3.1433043134546345e-17
1007,2.3629678436441654e-17,1.1748469241620005e-17,5.912151152706397e-17,-2.494821465033252e-17
1008,1.1962137516364693e-17,2.314858058135743e-17,5.890276249964866e-17,3.392572733684773e-18
1009,4.2213504569936506e-17,1.0576530052777053e-17,8.551557323387409e-17,-2.406299247353564e-17
1010,2.2185044494054054e-17,2.0782448154914458e-17,7.264133319114113e-17,-1.2380497544353085e-17
1011,4.154097669061257e-17,2.013257819497131e-17,6.846710085218297e-17,-1.992605948728524e-17
1012,5.3025733372402723e-17,5.3576966881302133e-17,4.2691583058176e-17,1.3624772770355469e-18
1013,2.2684674309762614e-17,2.166757512903505e-17,5.5319864969155814e-17,-4.286326258477616e-18
1014,1.6394431498324471e-18,5.907082919334228e-18,5.778197476027109e-17,3.569932122976616e-18
1015,3.3504519798446614e-17,2.4173713640064292e-17,6.30086635538466e-17,-2.6340958751497437e-18
1016,3.49512699309441e-17,1.8291221501691014e-17,3.0209988412974984e-17,-1.7195833259686228e-17
1017,2.712400248342001e-17,1.6683095665266833e-17,4.253673050812349e-17,-1.834687669504111e-17
1018,2.0688553351232934e-17,3.985439261395846e-17,3.876911237535249e-17,-3.0394703116938757e-17
1019,-4.329735610774709e-18,2.3303994461924735e-18,1.3926703967945426e-17,-1.4330850200744985e-17
1020,7.073661705067342e-17,4.643045199875061e-17,8.423675367638059e-17,3.664826327437945e-17
1021,2.6213003301439773e-17,1.8738885183447638e-17,6.391104861065768e-17,-2.4048329918459888e-17
1022,4.60767148325676e-17,2.333412795551273e-17,4.0827690620856735e-17,-7.366730653215707e-18
1023,4.9146908742078176e-17,3.277783070982759e-18,5.17552767752101e-17,-1.3867733150486283e-17
1024,2.293324066833084e-17,1.3212910092954957e-18,7.836409750220134e-17,-4.6117789791314627e-17
1025,3.4399725457489284e-17,-2.235452169380662e-17,6.237025017362786e-17,-4.230377658193573e-17
1026,2.3455090593067995e-17,1.3421920073076893e-17,5.58154684306458e-17,-3.4898217327575977e-17
1027,3.955562971727799e-17,1.475715627161425e-17,4.801003856731159e-17,1.7929000360877405e-18
1028,3.854580256455912e-17,2.700258659651255e-17,4.8563537112967385e-17,-2.1914721379504945e-17
1029,3.931912522090173e-17,2.9914805192633836e-17,4.75059046231331e-17,-2.971070067363647e-18
1030,2.3542974271428847e-17,-4.680582811347076e-18,6.9192869607555e-17,-1.5418795701225008e-17
1031,1.793176533307833e-17,9.023858241819344e-18,3.11517761864526e-17,-1.2017654641935216e-17
1032,3.135586285965575e-17,1.521126047533196e-17,1.032187816675945e-16,-1.1020939807470509e-17
1033,2.7146369747072266e-17,1.4496176219577098e-17,6.310061761671497e-17,-2.8724191316979405e-17
1034,5.59977736183297e-17,1.1783193940641465e-17,1.2751542290019092e-16,-6.176354996540148e-17
1035,2.9402682625957536e-17,1.857973997149603e-17,6.392219644159151e-17,-2.5866634860347508e-17
1036,2.8180249714189846e-17,1.7566595610320446e-17,4.9934821558051305e-17,-3.824933036851359e-17
1037,3.7753293032893915e-17,-7.304571288970389e-18,6.602645023602309e-17,-2.9642613175503976e-17
1038,4.9817488492894075e-17,4.053154430044602e-17,8.426244560360065e-17,-7.395307856098379e-18
1039,3.2802493589811e-17,2.0441340035970388e-17,5.188967550402532e-17,6.864485549575512e-18
1040,1.5805974542986952e-17,3.793271023016161e-17,7.119734371451944e-17,-4.5721455433400825e-17
1041,3.822118252701004e-17,3.224698003614791e-17,6.5857226997478e-17,-1.6418005444705808e-17
1042,3.5158840292674614e-18,1.4940329976936127e-17,1.6981532191680124e-17,-1.3544750642702789e-17
1043,3.441751337344423e-17,1.4943187279927604e-17,5.0227250338153166e-17,-1.3583543619279614e-17
1044,4.078629598344909e-17,1.5510037647789206e-17,1.1108041361231616e-16,-1.7779571763115493e-18
1045,3.907524329467328e-17,2.6381104277873373e-17,9.175969563886304e-17,-3.662565856124174e-17
1046,3.590681576977976e-17,1.3703652575980335e-17,5.117547473634291e-17,-5.1239623384330025e-17
1047,2.4733577020952302e-17,2.6897457932523722e-17,5.730604039595713e-17,-2.3101942546901306e-17
1048,3.550427257666396e-17,3.1190423960919576e-17,9.646114495938039e-17,-5.4552845449961434e-17
1049,3.304892620365123e-17,2.330036935788844e-17,9.022782498256447e-17,-7.897593442307494e-18
1050,2.102605248823554e-17,3.4215541723999345e-17,4.988286990237376e-17,-7.531829023233529e-19
1051,3.190007594718184e-17,7.919078390136989e-18,8.445412008025811e-17,-2.7616167245217947e-17
1052,3.4348881593106944e-17,2.459411750210937e-17,4.3398210748348777e-17,-3.126114438016368e-17
1053,3.980486773865143e-17,4.1236113504655467e-17,8.751472682857528e-17,-1.0933172954792505e-17
1054,6.18598019843984e-17,3.520476663216711e-17,8.371482388483827e-17,1.8620062782146497e-18
1055,3.3252272758598923e-17,2.7142468033545134e-18,4.6287493774278776e-17,-2.98768007328632e-17
1056,3.435622446550525e-17,1.475626085419109e-17,6.093083534647207e-17,-7.7449146172033e-18
1057,1.5028579246794847e-17,9.935458403102528e-18,4.316621685143957e-17,-2.714202594105413e-17
1058,4.5016191347799386e-17,2.24703520309193e-17,9.626787104740664e-17,-2.815563796173694e-17
1059,3.402353760564447e-17,3.26057968420034e-17,5.043014632415202e-17,-3.1663449771955246e-17
1060,1.780281076756294e-17,1.1234309153238649e-17,3.8468636301287673e-17,-1.6181816287082618e-17
1061,2.6590706655202746e-17,2.390546781056469e-17,5.2495775075715097e-17,-1.911916426909713e-17
1062,2.6063816482177577e-17,3.720891881512979e-17,5.3607548760012384e-17,5.018033319513644e-18
1063,7.712112568815287e-17,4.0672038372820666e-17,8.496328163363217e-17,-3.556174509553596e-17
1064,3.523049483142416e-17,5.445370078575894e-18,6.381356626607299e-17,-2.127014284998237e-17
1065,4.087086158103202e-17,4.043798942083297e-17,7.729351634847103e-17,-2.0663996164650453e-17
1066,3.157914833037331e-17,7.002038660203825e-18,5.143246718460185e-17,-2.682375274235411e-17
1067,5.970162531717785e-17,3.13165655658521e-17,7.381760903185758e-17,-1.0768981946878709e-17
1068,2.85857578619598e-17,3.416930189827652e-17,7.598208248987142e-17,-2.096961131304904e-17
1069,3.031612045099909e-17,3.0756823398819184e-17,5.82456902985796e-17,-1.174882937604129e-17
1070,2.587525850709686e-17,2.119091098251845e-17,6.944770265863743e-17,-1.2223626352376173e-17
1071,2.6741689873122467e-17,2.466653925448836e-17,1.06418880446052e-16,-1.39004456625844e-17
1072,2.9257860543411195e-17,3.127318392614041e-17,9.191507033591563e-17,-2.294402127805342e-17
1073,2.3650349904613418e-17,1.4558510426838396e-17,3.7424249871418666e-17,2.250156356751899e-18
1074,-5.396222261943055e-18,-5.1721706980501985e-18,7.253555392990866e-18,-7.334936504520896e-18
1075,4.2588392968965604e-17,2.1942493922130124e-17,6.86209778278504e-17,-2.7914543210556435e-17
1076,2.8889411462839727e-17,3.4867809688294217e-17,7.390504055329143e-17,-2.783943599353131e-17
1077,5.865892123407477e-17,4.144321419432467e-17,7.667349769751526e-17,-2.3428519626654438e-17
1078,1.4680172840718188e-17,8.769716624407593e-18,7.351377785413691e-17,-1.1651215562693296e-17
1079,4.00477732722634e-17,1.2289862649353413e-17,6.29028591672424e-17,-2.2211895632099636e-17
1080,5.1803290146341905e-17,5.1270282541493416e-18,5.4538413391972277e-17,-1.4244416757833924e-17
1081,2.1350798547035308e-17,1.0567411474868498e-17,4.4291483113711615e-17,-7.524471838150887e-18
1082,4.475366331080296e-17,3.1486483261915296e-17,6.110677294956091e-17,-1.1715754064325952e-17
1083,1.3960010520142936e-17,4.043433822581581e-17,5.795066068545224e-17,-8.024366223329337e-18
1084,1.0724839462251385e-17,-1.77834095058769e-17,3.9490887213321306e-17,-1.919138103154158e-17
1085,4.1277580513565016e-17,2.3966430367134238e-17,7.722778940031747e-17,-3.140487772657643e-17
1086,3.3836849051403185e-17,2.530891715033259e-17,5.1431385394557214e-17,-2.2310732503871042e-17
1087,3.1585585757472344e-17,1.9780375446905238e-17,5.706796156105592e-17,-2.4281727245463105e-17
1088,2.156863289726863e-17,6.026451828377588e-18,6.971559333977041e-17,-4.4383938139060946e-17
1089,3.438202128530456e-17,4.5948537228000376e-17,7.94611551966637e-17,-7.087439948176546e-18
1090,3.338430951066577e-17,9.716820027594692e-18,1.0550027993979919e-16,-2.6200821732263066e-17
1091,3.153738889511572e-17,1.489245225557258e-17,3.605865775161289e-17,-4.7272415628459523e-17
1092,3.095854259815149e-17,2.0603887486789918e-17,4.2817745038156886e-17,-2.259154336586749e-17
1093,4.410436371727848e-17,3.5725847935209984e-18,6.5630138464617e-17,-3.2236958213504764e-17
1094,1.733669179157774e-17,2.4623620222767548e-17,7.472872474676027e-17,-7.186149895730818e-18
1095,3.613153355567301e-17,6.031220196952256e-18,4.946302535325471e-17,-4.280214925689257e-17
1096,7.506584791097381e-18,2.172582218895295e-17,3.208266814723509e-17,-1.6371080546248066e-17
1097,1.2480968550878432e-17,1.5302179069954128e-17,3.8195535281781916e-17,-8.154129908022098e-18
1098,2.581514718473317e-17,1.9925149162851217e-17,6.397753461548057e-17,-2.125123417304891e-17
1099,2.530837501872712e-17,3.168545867353061e-17,7.799335311597128e-17,-6.278013420850024e-19
1100,2.837098659797192e-17,3.3093996731534225e-17,7.202417409863905e-17,-2.6971309961763587e-17
1101,1.7091211554372438e-17,3.5708141602752966e-17,6.17060677652238e-17,-2.880412498206829e-17
1102,3.755468744983058e-17,5.190805609216082e-17,1.0765514568826963e-16,-2.5017534811599297e-17
1103,4.2663219904137536e-17,1.6909576989451723e-17,4.3119989994866525e-17,-1.521137457992841e-17
1104,2.5323228723186148e-17,2.7391415905881457e-17,6.693242042982926e-17,4.6178729271622855e-18
1105,3.250002814085741e-17,-1.6179898518105461e-18,5.576736791528982e-17,-1.4580795075048322e-17
1106,2.7721875792553278e-17,1.8129416083307024e-17,4.6699535412376105e-17,-2.3563463820760087e-17
1107,1.2943248420747136e-17,3.3063681451015734e-17,3.1505041858686047e-17,-2.96392095392432e-17
1108,2.4201245552050998e-17,1.2185462329361873e-17,6.464478636418276e-17,-1.5469559802731992e-17
1109,4.6188548645931104e-17,4.655660088591663e-17,5.881421523595121e-17,-6.775998443545447e-18
1110,2.922979816724621e-17,2.066599279411409e-17,6.172269548668307e-17,-1.2432952109934405e-17
1111,2.1384052502125425e-17,3.9041986574851376e-17,7.119004287116938e-17,-2.4709034793700563e-17
1112,4.2374268919542455e-17,-9.837465938515566e-18,4.529677601243777e-17,-2.0993424716579505e-17
1113,4.2526591685695546e-17,-3.809269641816556e-18,7.687596680596569e-17,-1.7070095086525377e-17
1114,2.4982341569157926e-17,2.2252796457202378e-17,5.2052729762437975e-17,-7.598477058957734e-18
1115,1.8827842671383282e-17,-7.686314822939946e-18,6.886856934502761e-17,-3.00554284169625e-17
1116,2.815456810628445e-17,5.9424343108772595e-18,6.176759502239228e-17,-3.119876967277392e-17
1117,1.2135090764501134e-17,2.3635428452807708e-17,5.1910777666594257e-17,-2.1699777019849512e-17
1118,3.0242006144379027e-17,2.40504841770061e-17,7.039146245854184e-17,-1.7315082204519805e-17
1119,3.304232870845934e-17,2.5359885793424952e-17,8.631869216570712e-17,-1.975973081123145e-17
1120,2.1669085044230378e-17,2.2802116211061197e-17,5.4969962957112105e-17,-1.0254502210693289e-17
1121,3.201461546052907e-17,2.2107475267408728e-17,4.9543703645580804e-17,-1.8673829912666248e-17
1122,2.3766028042619e-18,-1.0219360349169162e-18,7.567556645093074e-18,-1.0640304345051815e-17
1123,-1.2914401142621986e-17,3.348498659859344e-19,6.82575336152069e-18,-1.4814597770332428e-17
1124,4.0376756860371056e-17,4.174104955438436e-17,5.701292736927568e-17,1.583994675350059e-17
1125,5.716742288241653e-17,2.3714725749331172e-17,4.446253392250538e-17,-6.1481232259033896e-18
1126,5.436634329014094e-17,3.0289014294439947e-17,5.0027432299033453e-17,-2.907772731116385e-17
1127,1.9294102290010813e-17,3.465462650163744e-17,9.26634313297423e-17,-2.2509530697875802e-17
1128,2.5236849862385928e-17,1.9696343535093958e-17,4.252495710043229e-17,-8.910034532189967e-18
1129,2.031595445372339e-17,1.5403343389965966e-17,6.060067241884307e-17,-1.6224717320666722e-17
1130,7.06243423972378e-17,3.0498629660058737e-17,7.268025482606031e-17,-2.663651358887972e-17
1131,3.2105691948543276e-17,8.702496640785113e-18,5.53163903645028e-17,-1.077161007280489e-17
1132,2.794330248601276e-17,2.047780127694361e-17,9.346961321147e-17,-1.3686452169780823e-17
1133,1.4090495389548268e-17,2.8983752331985515e-17,5.323935586576784e-17,-8.883144848990244e-18
1134,3.229044504566077e-17,4.542449636186444e-17,8.539017611619895e-17,-1.0902918890428637e-17
1135,1.5892806491225346e-17,1.970535470861613e-17,6.416354224960779e-17,-1.2956782935640665e-17
1136,3.41439306295624e-17,2.0837935942668418e-17,7.501003577397525e-17,-1.726916460938202e-17
1137,3.643192539084792e-17,3.0090942693015136e-17,4.7550171631525635e-17,1.211987052005498e-17
1138,1.842714151135893e-17,3.324896330913573e-17,5.011038668485132e-17,-1.5185738967757278e-17
