,tempogram_z69,tempogram_x72,tempogram_x90,tempogram_x91,tempogram_z91,tempogram_z93,tempogram_y95,tempogram_z95,tempogram_x97,tempogram_y99,tempogram_z99,tempogram_x100,tempogram_z101,tempogram_x104,tempogram_z106,tempogram_y107,tempogram_x110,tempogram_y112,tempogram_x114,tempogram_z115,tempogram_x116,tempogram_x120,tempogram_y122,tempogram_y193,tempogram_x196,tempogram_x202,tempogram_x204,tempogram_y204,tempogram_y207,tempogram_z215,tempogram_z216,tempogram_z217,tempogram_y218,tempogram_x221,tempogram_y221,tempogram_z224,tempogram_y225,tempogram_z226,tempogram_x227,tempogram_y227,tempogram_y239,tempogram_y240,tempogram_z240,tempogram_z242,tempogram_x245,tempogram_z246,tempogram_x247,tempogram_y250,tempogram_z253,tempogram_x255,tempogram_x256,tempogram_y256,tempogram_z256,tempogram_z318,tempogram_x319,tempogram_y319,tempogram_z319,tempogram_x320,tempogram_y320,tempogram_z320,tempogram_z326,tempogram_y329,tempogram_x330,tempogram_y339,tempogram_z339,tempogram_x341,tempogram_y343,tempogram_z346,tempogram_x347,tempogram_z351,tempogram_y353,tempogram_x358,tempogram_y358,tempogram_z363,tempogram_x364,tempogram_x366,tempogram_y369,tempogram_x370,tempogram_y370,tempogram_z370,tempogram_z374,tempogram_y375,tempogram_z375,tempogram_x376,tempogram_z377,tempogram_y378,tempogram_z378,tempogram_y379,tempogram_x382
10,-1.0509662451296958e-17,-8.867020462635969e-18,6.2691702392121045e-18,1.9608582998084602e-17,-2.9555950383976476e-17,5.735623069337015e-17,4.6490842513327405e-17,-3.596069084508783e-17,2.2766405849465734e-17,-2.4146479276981537e-17,3.4145016192838536e-17,-9.428131705092809e-18,3.242275694127247e-17,3.703685650422132e-17,4.482640642889231e-17,4.0006056874673846e-17,3.4924748167130335e-17,5.318539106804302e-17,8.792089595676886e-17,1.044164235226586e-17,6.373391843046647e-17,8.754898912767723e-17,2.5037603276615294e-17,-4.4502873305361665e-17,-5.993887288093664e-17,1.2585501504097018e-17,4.480578127393156e-17,-4.5234348664158224e-17,-2.0564696576926824e-17,6.0157820984966914e-18,1.3096728612038549e-17,-5.1625527824498536e-18,1.3962066413429685e-18,-9.088535568425582e-18,5.930013612424419e-17,1.2042397751629217e-17,4.274577017505167e-17,1.39360186661172e-17,-2.3925693470193666e-17,1.511407924156696e-17,2.796617138159821e-17,-1.762836053814547e-17,1.1031440802761155e-17,-4.071847721339524e-17,3.2454170910964392e-18,2.848579012061074e-17,3.954074202081927e-17,-4.773264314252389e-17,4.345828685840025e-18,1.1335253944263357e-17,0.4393924020756647,0.3950519558157789,0.3661447307389569,2.4162700411815167e-06,1.2981485112464104e-06,6.272061109003394e-07,2.6083445848066405e-07,8.633473372002578e-08,1.931926857474539e-08,1.8487956735643726e-09,-4.7884630262438664e-17,5.874304508785944e-18,-1.3827870326359555e-17,-3.8624966719563697e-17,-2.624121719557916e-17,-3.547371879337929e-17,9.427128489860944e-18,1.3960528695196132e-17,-1.6895198146354612e-17,-2.1580125430612458e-17,-9.312550286522322e-18,1.2374776458982024e-17,-6.0324541604241945e-18,-1.9244685727325308e-17,3.1441004898637466e-17,4.9383406760615407e-17,6.799762546994162e-17,7.348987025333411e-17,-4.769526986060978e-17,6.30052768585431e-17,3.107620598861325e-17,5.148288198311204e-17,-3.316495655328669e-17,3.5524418113741625e-17,2.897688415503957e-17,3.148993203748098e-17,-4.47073325806641e-17,-4.4739870517289195e-18,4.4657183662937215e-17
11,-2.2430898940639682e-17,-1.1014513251800105e-17,1.9667679397961753e-18,1.0519445437937801e-17,-1.4183663628123976e-17,3.3783129496529835e-17,4.0201149133371296e-17,-1.3806808721688301e-17,2.3089345437025053e-17,-1.5403450636401566e-17,2.5578654167877688e-17,5.627587438843401e-18,1.2051461181723696e-17,3.078654191304845e-17,4.7689413579523386e-17,4.388428628139479e-17,1.9289473664724682e-17,3.7521609429345e-17,7.262601555018967e-17,9.811150508181642e-18,4.9182313588219156e-17,6.143957193874347e-17,2.4194542092992966e-17,-3.458021986606248e-17,-6.519621018153356e-17,7.216871415408183e-18,2.4197074719923536e-17,-6.942297895479433e-17,-2.7700067908898974e-17,9.572025370455615e-18,2.4094293172472248e-17,-7.292266038068365e-18,-3.626263585628545e-18,-5.4328174841530956e-18,3.946188215941444e-17,7.922154230664223e-18,1.6420785574423845e-17,1.857517498980317e-17,-2.6478539299827668e-17,-4.707335459135375e-18,3.9848365491291455e-17,-1.7046573389173014e-17,2.3795141847438678e-17,-3.757856315184865e-17,2.9481352919259446e-17,-2.3381053890720658e-18,5.0194760612480914e-17,-5.049549121900516e-17,2.719084275167228e-17,1.4860664815876518e-17,0.4428176333784809,0.3947441409046017,0.3881732611910269,2.5057978617154853e-06,1.3480153493490948e-06,6.520205126592476e-07,2.712781347594692e-07,8.972408306068418e-08,2.0035984358894983e-08,1.913703362144084e-09,-4.1577104906698296e-17,1.1081466564497812e-17,-9.867586808626737e-18,-3.134639828712444e-17,-4.252342492334573e-17,-7.447168145573819e-17,1.2383231899987156e-17,7.096922231775358e-18,-3.763538510219956e-18,-5.776266746527379e-19,-6.726489446933147e-18,1.63618242533573e-17,1.2464185638007401e-17,-2.4304071698780084e-18,4.4397138670519184e-17,6.670222736753541e-17,8.157710276666827e-17,8.091153592999653e-17,-1.6910030282465382e-17,7.403615956836035e-17,5.681026748962212e-17,6.542941517963285e-17,-4.295594118295546e-17,6.077056250242152e-17,2.996852939130071e-17,4.5859715754273265e-17,-1.8368827257022378e-17,-1.0937977108606021e-18,6.037827164693693e-17
12,-1.4152159604992457e-17,-6.136053428072376e-18,1.1171368582739745e-19,2.1847256895427918e-17,-1.3255437394729132e-17,3.365170306734608e-17,1.7754982509729362e-17,-1.9483354331502057e-17,2.031662571512852e-17,-2.2170337584292668e-17,7.48205865410409e-18,-1.426801786282816e-17,2.3047387285265987e-17,1.450664168072958e-17,2.4319951227965802e-17,3.2782311000011116e-17,3.9900591892440396e-18,3.772973583520726e-17,5.617598373697645e-17,6.078078102171695e-19,3.4110595867468527e-17,4.302831061934661e-17,4.529545776374079e-18,-4.277786744629865e-17,-7.562041009336983e-17,1.5594574954590205e-17,3.198540125237304e-17,-5.5196120283939825e-17,-2.5086839788486886e-17,-2.6868719646477707e-19,3.3431652639323455e-17,-2.941779395776521e-17,-2.4090294404616168e-17,-3.730935683464065e-17,5.0572887300565793e-17,2.21230811357175e-17,1.7230011991814966e-17,2.0811995410334147e-18,-3.145510017342079e-17,1.7366550805135492e-17,3.8254212833736757e-17,-9.631935450413586e-18,1.0512190359949626e-17,-4.345543683938127e-17,-3.3228765710030926e-18,-1.0905398076666914e-17,3.2821416695154727e-17,-6.796352976365035e-17,1.0059433208581385e-17,4.0159863922526495e-18,0.390818387729116,0.3600794893998194,0.3701221579393368,2.4633139862702064e-06,1.332118366107874e-06,6.48261063012003e-07,2.715768488441981e-07,9.048869893040929e-08,2.0351606645087974e-08,1.953083812322002e-09,-5.4735951062606054e-17,1.2139806167326705e-17,-9.197413291743829e-18,-3.72861675584197e-17,-2.175149637763295e-17,-4.98766888964088e-17,1.2763673297815376e-17,1.4744003450069356e-17,-1.6061317278982297e-17,-2.096432636404612e-17,-6.2707704831802825e-18,2.7716439216256208e-17,5.953165835977466e-18,-1.6602799376184298e-17,2.3939905698024798e-17,5.738903098702184e-17,7.996368990290775e-17,8.168022097292031e-17,-4.817363757801908e-17,7.237478133094721e-17,5.180269936583316e-17,5.371880546651664e-17,-4.203707375095853e-17,4.504835221627442e-17,1.8946266147022398e-17,2.343454212918976e-17,-4.5418980467252e-17,-8.156780053557143e-18,3.382456381955219e-17
13,-5.6631161334452956e-18,3.987105535048201e-17,-1.0410877713054536e-18,2.800398134324133e-17,-1.0454392244388686e-17,1.0438760310432976e-16,5.3391061448989945e-17,-2.3862011380328122e-17,4.1206822350523136e-17,-5.3738587195888014e-17,1.7945390937148552e-17,-5.3190337102303487e-17,1.3672896277405929e-17,3.451569493392076e-17,9.106148065068638e-18,3.6232056469944335e-17,-1.074992021481995e-17,7.835470048830618e-17,6.455924501294411e-17,5.2064375600604744e-17,3.1951609297676014e-17,8.796768285307871e-17,2.100320215145819e-17,-5.060657812012264e-17,-6.562904103719737e-17,1.4073274181966986e-17,4.0255452993531017e-17,-6.566636771590422e-17,-3.3978331252685305e-17,3.103102333969712e-17,3.5603632196362995e-17,1.948067993986549e-17,-1.741334674820701e-17,-1.857685694734572e-17,9.050093940600007e-17,4.939817278726272e-17,2.5648196810231428e-17,4.547239969244975e-17,-2.6142831611814607e-17,1.3981668142529318e-17,4.1060461222516886e-17,-8.896253900995846e-18,3.3671718281837725e-17,-3.7982945440282194e-17,1.1268725515265497e-17,1.6113841929669737e-17,4.1068319641250005e-17,-3.876318923229515e-17,3.765210532884951e-17,2.298577663828676e-17,0.5907583639422476,0.5640845286090266,0.5591056171165705,2.7206494798399783e-06,1.462932338325092e-06,7.081339995058833e-07,2.953102908347489e-07,9.810782179633852e-08,2.205538120787288e-08,2.117878887223332e-09,-5.901776485104332e-17,-1.2149361125079029e-17,-1.7096116336570236e-17,-5.592691137256483e-17,-2.7113106472013734e-17,-6.687862899721209e-17,1.7041327505735712e-17,9.623852101209289e-18,-1.078121696961124e-17,-3.9541860743226604e-17,-2.7282056288148077e-17,2.6135813232749667e-17,1.2081497444124825e-17,-2.992469650835669e-17,4.201007717746672e-17,4.486979287605762e-17,8.743885545132692e-17,1.0499385166464275e-16,-4.692970037772156e-17,9.940579944578532e-17,5.570432288948986e-17,7.02737468866893e-17,-7.438381108535094e-17,5.829400748308046e-17,2.3035161604120175e-17,2.5343324800756426e-17,-4.452408062564739e-17,-3.1833233239535313e-18,6.339214629023998e-17
14,1.0439669330660613e-17,5.8706140637983764e-18,-4.891993609680208e-18,1.4816351939726586e-17,-1.0162398661784809e-17,6.413490125943433e-17,3.838555827057321e-17,-8.949994185826513e-18,3.1238015853805645e-17,-7.51414555113877e-18,1.2394139034845376e-17,-5.496531825893123e-18,3.08325050919657e-17,3.7856041041486047e-17,3.675955904029901e-17,5.2693112429268586e-17,1.9866609878395e-17,4.9938016780714646e-17,8.141200250392697e-17,2.980346697666056e-17,6.162029481606833e-17,5.680042444116597e-17,4.132697401537924e-17,-5.429374122689547e-17,-6.133393169047812e-17,6.722820908997202e-18,4.09201929638526e-17,-5.4679464138023034e-17,-2.028031332842779e-17,1.9021027502352102e-17,4.103568022852135e-17,-1.6481709634291285e-17,-2.3857354491566177e-18,-2.4994386403211378e-17,6.073069979030183e-17,1.2512228455400902e-17,2.2208662508870918e-17,2.0177984083782162e-17,-2.9271472111335676e-17,1.8400185676765522e-17,4.1809008581583e-17,-4.710660665170667e-18,2.242371450852569e-17,-4.043144199022642e-17,-8.043217013084273e-18,1.4441610809315665e-17,5.771285236572962e-17,-4.838501083151246e-17,2.1383564177676876e-17,6.782870290292302e-18,0.4354484194367553,0.3735041313096929,0.3483736477967571,2.39444723223864e-06,1.2846103376596969e-06,6.192777456439338e-07,2.566552232871538e-07,8.453410857808298e-08,1.8800415404860675e-08,1.7908328664419375e-09,-4.196665552885872e-17,-1.6169480551219338e-17,-2.336129141202508e-17,-3.126308114478445e-17,-3.105314843184615e-17,-4.1184930774613336e-17,-5.005700793265564e-18,-1.9915254946965664e-18,-1.5975468342758516e-18,-1.9825403504347856e-17,-1.487673974265464e-17,1.7557134608595433e-17,1.1832024557970828e-17,-7.170702273933934e-18,2.7194422598852178e-17,3.5437798457483435e-17,7.15110337542233e-17,7.886959546474086e-17,-2.881113529913907e-17,7.18083235021408e-17,4.4676012796155433e-17,4.7589542328517024e-17,-3.9442026939284477e-17,4.401233030272437e-17,2.888013765268068e-17,3.606499975222823e-17,-3.5290796619032066e-17,-3.4931235557880056e-18,3.5444573705664204e-17
15,-6.115171744914657e-19,9.151132432256e-19,7.075342371529211e-18,5.262239479063751e-18,-8.12706334001524e-18,7.942268296249943e-17,3.727776114946668e-17,-1.2068539277660357e-17,4.0339741414888936e-17,-9.921955385777957e-18,5.478590581501102e-18,-7.313448326568625e-18,2.683252443178441e-17,3.2769959889951255e-17,5.243639244654342e-17,3.7466733469655275e-17,1.4793343908920702e-17,2.2462003599932564e-17,6.549632765533411e-17,1.587775090191593e-17,4.449677139675458e-17,8.640662664813885e-17,2.778048098743612e-17,-4.543129252120891e-17,-6.602760064298144e-17,2.444418891214294e-17,3.152761665688202e-17,-6.167377903195056e-17,-1.994413505611536e-17,1.7699343337954534e-17,3.8835254351173785e-17,6.8254123380332444e-18,-3.8404819150421295e-18,-7.468963481104186e-18,6.649217733635513e-17,3.235600796377532e-17,5.481503028427846e-17,1.0559811607023934e-17,-4.2871074085428906e-17,1.1163527403926509e-17,4.713002574680255e-17,-4.354832434021333e-18,1.1084159152131069e-17,-5.261765352764061e-17,2.7879354792600214e-18,7.693558203143697e-18,3.7640789778412386e-17,-7.231719291858117e-17,-5.594840149969742e-18,-1.5144273775300318e-17,0.6873291537395428,0.6706341111603508,0.6735874970855472,2.675028253455479e-06,1.4346853737727073e-06,6.927451330059275e-07,2.8814488887334135e-07,9.543009059402885e-08,2.136959171104581e-08,2.0456941131684613e-09,-9.754416383732464e-17,-2.0561325491633826e-17,-3.0526851177118e-17,-5.551461840680044e-17,-4.6400335349848805e-17,-9.069297073992587e-17,-2.5901838149331457e-17,3.675346233107293e-17,-2.9983836999601124e-17,-3.4153028019858346e-17,-3.794096529904623e-17,2.794588931173158e-17,-4.3732226991964515e-17,-5.0423058977935404e-17,2.98750992887806e-17,6.725797121812639e-17,9.214336100444696e-17,1.0015988502490487e-16,-8.301935801175883e-17,1.0715594315139397e-16,8.041073066194019e-17,1.0347012584167275e-16,-7.783625846006726e-17,7.614474291969732e-17,6.287878326986455e-17,5.415365593416472e-17,-5.3648654142314884e-17,-8.00257039453563e-18,6.526068395830416e-17
16,1.9027420863557008e-17,1.1695731786462673e-17,7.139565149487982e-18,1.3391118909516429e-17,-1.8620482574532737e-17,6.959013916396615e-17,2.5695369118505712e-17,-1.3623232221662304e-17,4.485600567025623e-17,-1.886913239065863e-17,1.925387439464072e-17,-2.002814608887389e-17,2.9549987946841376e-17,4.811421715883085e-17,4.775642092311737e-17,4.9438969556168886e-17,1.737626698254144e-17,3.967097639060018e-17,8.200586137701766e-17,1.2089031862419833e-17,5.0530952022741666e-17,8.428207188675465e-17,3.2138595688917384e-17,-3.167401624410748e-17,-4.9923910863806325e-17,1.5565907125670074e-17,1.630456325774171e-17,-5.2040960549625145e-17,-1.95466815464992e-17,4.023039845917179e-17,1.5503634411367487e-17,8.146872292705166e-18,6.295372318293386e-18,-2.1087107861493707e-18,3.4733489557603223e-17,2.7587080689279848e-17,2.557886257785206e-17,1.8639420539672585e-17,-6.194495129224115e-18,7.953511588442233e-18,3.0071572822826875e-17,1.0250385043011507e-17,2.392362319719957e-17,-2.5450240119647146e-17,9.901925211084196e-18,1.5576347118369962e-17,6.086619495678235e-17,-3.701734841556757e-17,3.4598914729894755e-17,2.9242698305515167e-17,0.416893848100457,0.3821726057341715,0.3609335361743043,2.348944575525051e-06,1.263099673310086e-06,6.11052675715072e-07,2.54564027337711e-07,8.443507340089765e-08,1.893376972640201e-08,1.8144659904999043e-09,-4.483887174887826e-17,-3.799612905044617e-18,-1.6759436108480018e-17,-1.5395295742363552e-17,-2.1284903026428014e-17,-3.0286294003392504e-17,2.1239382780667926e-17,1.928088918108225e-17,2.5045421945860272e-18,-7.52562055986592e-18,-1.4868675652162234e-17,2.290703099224047e-17,9.589824924252628e-18,-2.8569617913229016e-17,3.219382234932593e-17,4.357856705519849e-17,6.234006888225476e-17,6.904997779774915e-17,-2.872328531351337e-17,6.781350001063658e-17,4.712737128577443e-17,4.364479740731252e-17,-5.027605477852283e-17,2.041811563350118e-17,1.2657647029106009e-17,3.1302334504775024e-17,-3.305300082392919e-17,-1.2251574929515805e-17,1.166176692361734e-17
17,-2.050946213384501e-17,1.3388408608519908e-18,-1.8171091509905786e-17,2.6376220551523128e-17,-2.133400531155097e-17,4.4080862848430456e-17,3.469537245900906e-17,-3.8481918363594905e-17,1.5039445266181038e-17,-3.1973571563318095e-17,5.085791078827701e-18,-1.8767928060228077e-17,2.1684689513814758e-17,1.0864750223243585e-17,2.5700245547177386e-17,4.0065602036438104e-17,1.375586168700452e-17,3.0868244928029106e-17,8.816802092865693e-17,1.5671313569566544e-18,4.943707543536361e-17,5.63519177428611e-17,1.207402766303528e-17,-4.306607965785333e-17,-7.335028676407188e-17,1.085059344880441e-17,1.4625316619692618e-17,-5.922732548634555e-17,-3.856807772046533e-17,1.7259413700102437e-18,2.3553244561258774e-17,-1.2337441402899773e-17,-1.8137429358699318e-17,-4.713840168878818e-18,5.847420740509964e-17,3.1348537447932855e-17,2.4994600056167298e-17,3.2691379699331575e-17,-3.992967771085153e-17,2.1567722498771795e-17,6.006108483919996e-17,1.2151557513660192e-17,4.632449475341529e-17,-3.496670271147716e-17,2.9916908773994625e-17,2.9001761745164977e-17,6.044622023863653e-17,-3.780799075353201e-17,6.091771133539189e-17,3.685258436560989e-17,0.4546858364294033,0.4141735090613151,0.39087703918225,2.444301555969814e-06,1.3120372277362314e-06,6.334236247811756e-07,2.632580457482262e-07,8.708991050930168e-08,1.947841882546953e-08,1.86338903192935e-09,-6.003990122332472e-17,6.991011868795364e-18,-1.54087221022383e-17,-2.3596533239622118e-17,-2.088239923155833e-17,-4.2327685862108076e-17,3.143961095285177e-17,1.0061176495038185e-17,-1.2055678389116275e-17,-9.1096304833249e-18,-2.944857337996072e-17,4.5751876791695375e-17,-7.962448624949679e-18,-1.9717306821188945e-17,3.9020899612051804e-17,4.892909228018949e-17,6.942058554398917e-17,6.333300681756309e-17,-2.916334940222273e-17,7.521762995519673e-17,6.036675999997996e-17,5.3560210519145683e-17,-4.473404258167981e-17,3.1738702584972065e-17,2.2086431868167577e-17,6.044328966330322e-17,-3.2899065984000076e-17,2.5747169443249973e-18,6.088899102102786e-17
18,1.3908902852540504e-17,7.53745311009396e-18,1.1595435879837153e-17,2.076258609107648e-17,-3.6704998968448486e-18,6.570057670169167e-17,2.114602990477832e-17,-3.413953720823502e-17,3.444188654672378e-17,-3.328215699551821e-17,2.3181507123708086e-17,-1.649134986016159e-17,1.107744074649924e-17,2.1483744020738626e-17,3.996225678836313e-17,4.4384344506025526e-17,1.5241376564607212e-17,3.0458941507460786e-17,5.718526352430505e-17,-1.08301862212947e-17,4.342404944540333e-17,6.739525436308263e-17,1.2712273515001154e-17,-6.903516594356127e-17,-8.965795275028673e-17,-4.174129779179684e-18,2.1622609168427628e-17,-8.606776511821767e-17,-2.6824478403470468e-17,2.962352700416246e-18,1.48332412174708e-17,-2.859572662610332e-17,3.385201510157121e-18,-3.273139592612794e-17,7.776805471285162e-17,3.7930129675832004e-17,6.636417282088328e-17,2.4256185832722054e-17,-6.012171161627951e-17,2.095945567266723e-17,5.359951343084951e-17,-1.575519419211896e-17,9.201605003989252e-18,-6.519282658882301e-17,-1.3694331165590609e-17,9.812021016428445e-18,5.525740885687317e-17,-7.964405187353209e-17,4.097044722559752e-18,4.4902833211454576e-18,0.6038195643118903,0.5931270149312288,0.6066315071047389,2.7131428504656654e-06,1.4604192098946632e-06,7.078397459729944e-07,2.955308601873732e-07,9.81845339782428e-08,2.2024698816959188e-08,2.1097097019995727e-09,-7.88702140852151e-17,-3.327211018322443e-18,-4.248794963935079e-18,-4.2305275043939606e-17,-5.053729916801434e-17,-8.891678359654353e-17,2.690136450366605e-17,3.4845657203426357e-17,-1.4558752690020685e-17,-1.0902485132012048e-17,-4.328312518412408e-17,3.799612091242377e-17,-1.402959146618837e-17,-2.3013263397442e-17,2.1032397588620088e-17,6.540674490253676e-17,1.0648469869428147e-16,1.0901397841261645e-16,-6.351984828312623e-17,9.057189268092068e-17,5.1050037907795505e-17,7.134454494287289e-17,-6.67813717119041e-17,6.490533759940571e-17,4.6035220014146146e-17,3.867111211627379e-17,-5.262330577013152e-17,-5.786252014596164e-18,6.963535398304347e-17
19,1.705556544382118e-17,2.579993500613964e-18,2.5375313750594282e-17,2.4224571370984237e-17,2.9518457857893343e-18,8.426629875400367e-17,5.3718206936962044e-17,-4.211564931879938e-18,2.7193271550799138e-17,-3.9425158277996835e-18,3.285316140200559e-17,-4.383056781533258e-18,3.618675341183642e-17,5.115443396216103e-17,5.1696733963621047e-17,7.43410386074862e-17,3.88673012249898e-17,6.094382781911719e-17,8.399776220653083e-17,3.1372238373495335e-17,8.157965637226004e-17,7.757339833694955e-17,4.892373144075905e-17,-3.833143769357012e-17,-7.247447056489377e-17,-3.5950190948561656e-18,6.076949849365334e-17,-7.407714917262155e-17,-1.6763264531580706e-17,1.1091991471866893e-17,4.064345154498298e-17,-1.716553394490816e-17,-5.71432305881905e-18,-1.7598336185278587e-17,5.577899636202637e-17,3.9705961474503234e-17,2.9422100049605734e-17,3.940019711348107e-17,-5.52551559534431e-18,2.3484691636070204e-17,5.271752497461723e-17,7.626831581872922e-18,1.6527325447211498e-17,-3.3660974627018544e-17,4.041604736138729e-18,1.3379022312520132e-17,6.20786933295638e-17,-5.0567840747091856e-17,1.8379229925085777e-17,8.894104070262238e-19,0.4372721280641381,0.3591914755451978,0.3022834309454592,2.1574732920773275e-06,1.1528269166165248e-06,5.532905383808638e-07,2.282990072297636e-07,7.491644120055164e-08,1.6622788033513125e-08,1.581839713733832e-09,-2.708338335207093e-17,9.864073467896239e-18,-9.519114136392676e-18,-1.9676679352471402e-17,-2.5812008589743338e-17,-2.955718589330687e-17,1.0688593356720788e-17,3.50923483025745e-18,-2.195132357610734e-17,-4.191395321465471e-18,-1.6705774404646783e-17,1.0244747617034448e-17,9.952554750339325e-18,-1.5067364695387266e-17,2.985583418212774e-17,3.0710406805433067e-17,7.750595379196117e-17,7.044303264541979e-17,-3.2705545046243963e-17,6.658662918245051e-17,4.015609363363319e-17,3.60848874167038e-17,-1.5435849878151968e-17,3.26085578135314e-17,2.753630424329905e-17,3.449690731490216e-17,-3.6471303625367826e-17,6.935611465185692e-18,3.003798813401068e-17
20,1.7209368029568966e-17,1.0446608638868389e-17,1.9371941871052604e-17,2.2320705465704492e-17,1.1012642846510663e-18,7.96268984588246e-17,4.702436641759927e-17,-1.6371368281147268e-17,4.2946896393831466e-17,-2.0412039970291666e-17,2.2467427699827058e-17,8.039715362337019e-18,3.533311013224656e-17,2.5766505442603253e-17,5.813937447642647e-17,4.59869058413247e-17,1.4146918101087666e-17,5.02859693951008e-17,7.951108375657248e-17,-4.9576382764834934e-18,3.115127161556881e-17,7.060619395850757e-17,3.00677383295388e-17,-4.743935359671835e-17,-5.762258043119076e-17,-5.0004405912461144e-18,2.7646407954454657e-17,-8.407557584836684e-17,-1.683636527832746e-17,1.56632425284093e-17,4.045899033284818e-17,-1.807868533104712e-17,-1.232521151097806e-18,-2.055041516586224e-17,6.958586905130421e-17,3.9588487634419927e-17,2.208767937993672e-17,2.58490743606341e-17,-4.1132923016762916e-17,5.064807237738281e-18,1.5979583995881988e-17,-5.5682628103599594e-18,1.7127930086233732e-17,-4.6300811839294236e-17,-1.447915318109133e-17,-1.6544087021376112e-17,3.067633717923127e-17,-6.416147505118918e-17,-3.7972424930353814e-18,-3.4130957901860946e-18,0.3780193769948861,0.2959160587175971,0.2608336950082648,2.083982209643957e-06,1.1181975727831762e-06,5.389116965173667e-07,2.232009154538545e-07,7.344694405008453e-08,1.632036575384276e-08,1.553844241544546e-09,-2.7816607499377825e-17,8.921438107849181e-18,-1.8686928350315573e-17,-1.4265155068445488e-17,-7.387521133600162e-18,-2.690869034216208e-17,1.0118708078743329e-17,-8.06040605110967e-19,-1.212292626084084e-17,-1.2506478895398301e-17,-1.0990941368229435e-17,-8.089554212619845e-19,-1.0803761622468294e-17,-1.8915636391009436e-17,1.3223849081872648e-17,2.9341816126359007e-17,4.4749878138788e-17,4.170131452711837e-17,-2.9748427232979115e-17,3.8671377572294806e-17,2.225052089459505e-17,3.883180190390236e-17,-4.487656184689015e-17,-1.741317537506684e-18,-2.702575611081748e-19,2.6227105765399304e-17,-3.6827909904119626e-17,-4.783824478812535e-18,2.4590611656736014e-17
21,-3.8753612669770966e-18,-7.765064083916043e-18,8.171574158554661e-18,4.538180009403574e-17,-1.9235736046963936e-19,8.400562914072253e-17,5.36004664353357e-17,-1.1992573103398901e-17,4.0729631551460905e-17,-7.221724899827566e-18,1.719053835225224e-17,2.328837412561965e-17,3.4871556901486766e-17,6.802928835920332e-17,4.9680497081448194e-17,6.407632143742514e-17,4.4039419502964976e-17,1.032637922667751e-16,9.748515511650951e-17,2.833334754214059e-17,5.2798759481742265e-17,8.403541422981996e-17,5.873982656293932e-17,-4.034773063741565e-17,-6.790392919510965e-17,2.5073973027838587e-17,1.9121159421797285e-17,-5.67353731156282e-17,-4.61025947987948e-17,1.540911278104249e-17,3.683421019756485e-17,1.2986711522906717e-17,-9.117027182984472e-18,-3.893523654308751e-17,7.738667786619211e-17,3.4327611799967156e-17,5.90322324632766e-17,6.659889164939845e-18,-3.879265751380745e-17,2.450762743051396e-17,5.408531519025922e-17,2.6635812599475088e-17,2.891396128543297e-17,-2.0805933548740424e-17,-1.4870702295614526e-17,3.579053038679297e-17,7.173469827653477e-17,-3.600939640725392e-17,2.764464200600512e-17,2.441435290705444e-17,0.3586979188691836,0.2952187236371663,0.2659330625554835,2.067369485217266e-06,1.111681651877455e-06,5.373026399306862e-07,2.233624217989963e-07,7.383377227460908e-08,1.6486269649424617e-08,1.5749936289460904e-09,-3.394448364130689e-17,7.203375403848804e-18,-1.8113557702448293e-17,-2.0389284306220003e-17,-8.476087625984641e-18,-2.5130163897615778e-17,2.5793532186277162e-17,-1.3459639015527398e-18,-4.746794935071535e-18,-8.567190473126727e-19,-1.051661486524859e-17,3.8089304407625465e-17,1.3717801377665883e-17,-4.3063076009239215e-18,2.7080047780233597e-17,3.021449605140393e-17,5.83251765106409e-17,6.586014302550306e-17,-2.6155712327699825e-17,5.5029297602891714e-17,2.9076064405411e-17,5.321325256746138e-17,-3.661070265378004e-17,2.7456289765942575e-17,7.571251944042495e-18,2.3469489304003808e-17,-2.259197327337939e-17,-1.043701568214307e-17,3.56422547449807e-17
